Algoritmo,Tamanho do número,Tempo para gerar
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Park-Miller,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
Xorshift,56 bits,0 ms
